Nombre,Autor,Editorial,ISBN,Precio,Fecha de lanzamiento,Formato,Páginas,Disponibilidad
DAREDEVIL 06: A LA VISTA (Marvel Saga 15),"Brian Michael Bendis
,
 Terry Dodson
,
 Manuel Gutiérrez
,
 Alex Maleev",Panini Comics,9788490947098,"18,53 €",,Tapa dura,232,Agotado
DOCTOR EXTRAÑO: EL JURAMENTO,"Brian K. Vaughan
,
 Marcos Martín
,
 Mike Carey",Panini Comics,9788490947081,"14,25 €",,Tapa dura,136,Agotado
NOVA 06: CONSUMIRSE,"Sean Ryan
,
 Cory Smith",Panini Comics,9788490947043,"12,83 €",,Tapa blanda con solapas,144,Agotado
EL MONSTRUO DE FRANKENSTEIN (MARVEL LIMITED EDITION),"John Buscema
,
 Gary Friedrich
,
 Doug Moench
,
 Mike Ploog",Panini Comics,9788415830931,"45,55 €",,Tapa dura,576,Agotado
"MARVEL HÉROES 74: PETER PARKER, EL ESPECTACULAR SPIDERMAN. PUNTO DE RUPTURA","Rich Buckler
,
 Peter David
,
 Al Milgrom
,
 Herb Trimpe",Panini Comics,9788490946725,"37,95 €",26/08/2016,Tapa dura,648,Agotado
EL INVENCIBLE IRON MAN: DE BRILLANTE ARMADURA,"Mike Grell
,
 Robin Laws
,
 Michael Ryan
,
 Robert Teranishi",Panini Comics,9788490946626,"23,75 €",19/08/2016,Tapa blanda,304,Agotado
DAREDEVIL 05: LUGARTENIENTE (Marvel Saga 13),"Brian Michael Bendis
,
 Alex Maleev",Panini Comics,9788490946664,"14,25 €",19/08/2016,Tapa dura,152,Agotado
EL CASTIGADOR 01: NACIMIENTO (Marvel Saga 14),"Darick Robertson
,
 Garth Ennis
,
 Lewis Larosa",Panini Comics,9788490946671,"14,25 €",19/08/2016,Tapa dura,208,En stock
LOS VENGADORES 05: LA GUERRA KREE-SKRULL (Marvel Gold Omnibus),"Barry Smith
,
 Neal Adams
,
 Roy Thomas
,
 Steve Englehart",Panini Comics,9788490946695,"37,95 €",19/08/2016,Tapa dura,656,En stock
LA IMBATIBLE CHICA ARDILLA 02: AHORA SÍ QUE ME TIENES,"Erika Henderson
,
 Ryan North",Panini Comics,9788490946633,"10,93 €",19/08/2016,Tapa blanda con solapas,120,Agotado
SPIDERMAN 2099 Nº 03: GOLPEAR AL FUTURO,"Peter David
,
 Will Sliney",Panini Comics,9788490946657,"11,40 €",19/08/2016,Tapa blanda con solapas,128,Agotado
SPIDERWOMAN 03: CAMBIO DE MARCHA,"Dennis Hopeless
,
 Álvaro López
,
 Javier Rodriguez",Panini Comics,9788490946855,"10,93 €",19/08/2016,Tapa blanda con solapas,120,Agotado
"DAREDEVIL, EL HOMBRE SIN MIEDO 09: CHINATOWN","Ron Garney
,
 Charles Soule",Panini Comics,9788490946640,"12,83 €",19/08/2016,Tapa blanda con solapas,144,Agotado
"MASACRE 17: EL BUENO, EL FEO Y EL MALO (2ª edición)","Gerry Duggan
,
 Scott Koblish
,
 Brian Posehn",Panini Comics,9788490947517,"18,95 €",05/08/2016,Tapa blanda,232,Agotado
MS. MARVEL 04: SUPERFAMOSA,"Takeshi Miyazawa
,
 G. Willow Wilson",Panini Comics,9788490946350,"13,78 €",15/07/2016,Tapa blanda con solapas,160,Agotado
CONTIENDA DE CAMPEONES,"Chris Claremont
,
 Óscar Jiménez
,
 Bill Mantlo
,
 John Romita Jr.
,
 Varios autores",Panini Comics,9788490946381,"18,95 €",15/07/2016,Tapa blanda,216,Agotado
ULTIMATES 01: EMPIEZA POR LO IMPOSIBLE,"Al Ewing
,
 Kenneth Rocafort",Panini Comics,9788490946374,"11,88 €",15/07/2016,Tapa blanda,136,Agotado
EL ASOMBROSO SPIDERMAN 04: FELIZ CUMPLEAÑOS (Marvel Saga 12),"J. M. Straczynski
,
 John Romita Jr.
,
 John Romita Sr",Panini Comics,9788490946404,"17,10 €",15/07/2016,Tapa dura,200,Agotado
JESSICA JONES 04: ORIGEN SECRETO (Marvel Saga 11),"Brian Michael Bendis
,
 Michael Gaydos",Panini Comics,9788490946398,"17,10 €",15/07/2016,Tapa dura,224,En stock
LAS MINIS DE MASACRE 03: MASACRE MATA A MASACRE / MASACRE VS MATANZA,"Cullen Bunn
,
 Salva Espín",Panini Comics,9788490946343,"15,68 €",15/07/2016,Tapa blanda con solapas,184,Agotado
SPIDER-GWEN 01,Jason Latour,Panini Comics,9788490946367,"13,78 €",15/07/2016,Tapa blanda,160,Agotado
CAPITÁN AMÉRICA: FRACTURADO,"Dan Jurgens
,
 Dave Ross",Panini Comics,9788490946008,"12,83 €",17/06/2016,Tapa blanda,144,Agotado
DAREDEVIL 04: ACTUANDO PARA LA CÁMARA (Marvel Saga 09),"Gene Colan
,
 Bob Gale
,
 Stan Lee
,
 Phil Winslade",Panini Comics,9788490946046,"14,25 €",17/06/2016,Tapa dura,160,Agotado
EL ASOMBROSO SPIDERMAN 03: VIDA Y MUERTE DE LAS ARAÑAS (Marvel Saga 10),"John Romita Jr.
,
 J. M. Straczynski",Panini Comics,9788490946053,"18,53 €",17/06/2016,Tapa dura,232,Agotado
LOBEZNA 01: CUATRO HERMANAS,"David López
,
 Tom Taylor",Panini Comics,9788490946015,"13,78 €",17/06/2016,Tapa blanda con solapas,160,Agotado
MARVEL HÉROES 73: LA PATRULLA-X: LA ERA DE APOCALIPSIS - OMEGA,"Andy Kubert
,
 Scott Lobdell
,
 Joe Madureira
,
 Fabian Nicieza
,
 Varios autores",Panini Comics,9788490946107,"39,90 €",17/06/2016,Tapa dura,720,Agotado
LOS CUATRO FANTÁSTICOS 01: GÉNESIS (Marvel Gold Omnibus),"Jack Kirby
,
 Stan Lee",Panini Comics,9788411015233,"47,45 €",17/06/2016,Tapa dura,648,En stock
LA VISIÓN 01: VISIONES DEL FUTURO,"Gabriel Hernández Walta
,
 Tom King",Panini Comics,9788490946022,"12,83 €",17/06/2016,Tapa blanda con solapas,144,Agotado
LOS COMANDOS AULLADORES DE SHIELD 01: ESCUADRÓN DE MONSTRUOS,"Frank Barbiere
,
 Al Ewing
,
 Brent Schoonover",Panini Comics,9788490946039,"13,78 €",17/06/2016,Tapa blanda con solapas,160,Agotado
MATANZA 01,"Gerry Conway
,
 Mike Perkins",Panini Comics,9788490946121,"10,93 €",17/06/2016,Tapa blanda con solapas,128,Agotado
MASACRE 05: TEAM-UP (2ª edición),"Jason Aaron
,
 Kyle Baker
,
 Shawn Crystal
,
 Joe Kelly
,
 Rob Liefeld
,
 Duane Swierczynski
,
 Dalibor Talajic
,
 Fred Van Lente
,
 Varios autores",Panini Comics,9788490946503,"16,10 €",10/06/2016,Tapa blanda,192,Agotado
MASACRE 18: LA BODA DE MASACRE (2ª edición),"Gerry Duggan
,
 Mike Hawthorne
,
 Scott Koblish
,
 Brian Posehn
,
 Varios autores",Panini Comics,9788490946510,"20,85 €",10/06/2016,Tapa blanda,256,Agotado
LOKI (2ª edición),"Esad Ribic
,
 Robert Rodi",Panini Comics,9788490946169,"12,35 €",03/06/2016,Tapa dura,96,Agotado
DEXTER 02 (de 2): RUMBO AL SUR,"Jeff Lindsay
,
 Dalibor Talajic",Planeta Cómic,9788416636129,"14,20 €",31/05/2016,Tapa dura,128,En stock
JESSICA JONES 03: LO OCULTO (Marvel Saga 08),"Brian Michael Bendis
,
 Michael Gaydos",Panini Comics,9788490945575,"14,25 €",20/05/2016,Tapa dura,144,Agotado
MASACRE 16: EL ALMA DEL CAZADOR (2ª edición),"Gerry Duggan
,
 Mike Hawthorne
,
 Scott Koblish
,
 Brian Posehn",Panini Comics,9788490246276,"14,20 €",20/05/2016,Tapa blanda,168,Agotado
SALVAJE HULK 02: CONTRA THANOS,"Steve Ditko
,
 Karl Kesel
,
 Ron Lim
,
 Jim Starlin",Panini Comics,9788490945537,"13,78 €",20/05/2016,Tapa blanda con solapas,160,Agotado
LOS VENGADORES UNIDOS: LA AMENAZA DE THANOS,Varios autores,Panini Comics,9788490945698,"11,35 €",20/05/2016,Tapa dura,80,Agotado
DAREDEVIL 03: DESPIERTA (Marvel Saga 07),"Brian Michael Bendis
,
 Haynes
,
 David Mack",Panini Comics,9788490945568,"15,68 €",20/05/2016,Tapa dura,184,Agotado
MASACRE 12: ¡CONTRA EL MASACRE MALVADO! (2ª edición),"Salva Espín
,
 John McCrea
,
 Daniel Way",Panini Comics,9788490242285,"13,78 €",20/05/2016,Tapa blanda,160,Agotado
MARVEL HÉROES 72: LA PATRULLA-X: LA ERA DE APOCALIPSIS - ALFA,"Andy Kubert
,
 Scott Lobdell
,
 Joe Madureira
,
 Fabian Nicieza
,
 Varios autores",Panini Comics,9788490945377,"42,75 €",05/05/2016,Tapa dura,784,Agotado
EL ASOMBROSO SPIDERMAN 07: LA SAGA DEL CLON (Marvel Gold Omnibus),"Gerry Conway
,
 Ross Andru",Panini Comics,9788490945339,"37,95 €",22/04/2016,Tapa dura,624,En stock
MASACRE DE JOE KELLY 02,"Chang Bernard
,
 Joe Kelly
,
 Walter McDaniel
,
 Pete Woods",Panini Comics,9788490945360,"37,95 €",22/04/2016,Tapa dura,576,En stock
LAS MINIS DE MASACRE 01: PERSECUCIÓN EN CÍRCULO / PECADOS DEL PASADO,"Ian Churchill
,
 Joe Madureira
,
 Fabian Nicieza
,
 Mark Waid",Panini Comics,9788490945285,"18,00 €",22/04/2016,Tapa blanda con solapas,208,Agotado
TORMENTA: INTEGRAL,"David Baldeón
,
 Al Barrionuevo
,
 Scott Hepburn
,
 Victor Ibañez
,
 Greg Pak",Panini Comics,9788490945292,"20,85 €",22/04/2016,Tapa blanda con solapas,256,Agotado
EL ASOMBROSO SPIDERMAN 02: HASTA QUE LAS ESTRELLAS SE CONGELEN (Marvel Saga 06),"J. M. Straczynski
,
 John Romita Jr.",Panini Comics,9788490945315,"17,10 €",15/04/2016,Tapa dura,216,Agotado
CAPITÁN AMÉRICA: BLANCO,"Jeph Loeb
,
 Tim Sale",Panini Comics,9788490945278,"16,10 €",15/04/2016,Tapa dura,160,Agotado
DAREDEVIL 02: PARTES DE UN HUECO (Marvel Saga 05),"David Mack
,
 Joe Quesada",Panini Comics,9788490945308,"15,68 €",15/04/2016,Tapa dura,184,Agotado
KINGPIN: TODOS LOS HOMBRES DEL REY,"Bruce Jones
,
 Sean Phillips",Panini Comics,9788490945261,"14,73 €",15/04/2016,Tapa blanda con solapas,176,Agotado
EL INVENCIBLE IRON MAN: EL LIBRO DE LOS DIEZ ANILLOS,"Mike Grell
,
 Ivan Reis
,
 Michael Ryan",Panini Comics,9788490945254,"20,85 €",15/04/2016,Tapa blanda,256,Agotado
LONGSHOT (Marvel Gold),"Arthur Adams
,
 Ann Nocenti",Panini Comics,9788490945322,"18,95 €",15/04/2016,Tapa blanda con solapas,216,Agotado
DAREDEVIL 01: EL HOMBRE SIN MIEDO (Marvel Gold),"Gene Colan
,
 Stan Lee
,
 John Romita Sr
,
 Wally Wood",Panini Comics,9788490945124,"37,95 €",01/04/2016,Tapa dura,600,En stock
MARVEL HÉROES 69: EL ASOMBROSO SPIDERMAN DE ROGER STERN Y JOHN ROMITA JR.,"Ron Frenz
,
 Rick Leonardi
,
 John Romita Jr.
,
 Roger Stern",Panini Comics,9788490945179,"42,75 €",24/03/2016,Tapa dura,760,En stock
EL ASOMBROSO SPIDERMAN 01: VUELTA A CASA (Marvel Saga 03),"J. M. Straczynski
,
 John Romita Jr.",Panini Comics,9788411015714,"20,90 €",18/03/2016,Tapa dura,208,En stock
CONTRA-X: X-MAN,"Warren Ellis
,
 Steven Grant
,
 Ariel Olivetti",Panini Comics,9788490945056,"23,75 €",18/03/2016,Tapa blanda,328,Agotado
"JESSICA JONES 02: REBECCA, POR FAVOR, VUELVE A CASA (Marvel Saga 04)","Brian Michael Bendis
,
 Michael Gaydos",Panini Comics,9788490945094,"14,25 €",18/03/2016,Tapa dura,160,En stock
MIEDO ENCARNADO (Marvel Deluxe),"Ed Brubaker
,
 Scot Eaton
,
 Matt Fraction
,
 Stuart Immonen",Panini Comics,9788490945131,"26,13 €",18/03/2016,Tapa dura,296,En stock
CAPITÁN AMÉRICA: CIVIL WAR (Marvel Integral),"Ed Brubaker
,
 Gene Colan
,
 Steve Epting
,
 Mike Perkins
,
 Varios autores",Panini Comics,9788490945155,"33,25 €",18/03/2016,Tapa dura,408,Agotado
HOMBRE HORMIGA 02: ÚLTIMOS DÍAS,"Ramon Rosanas
,
 Nick Spencer",Panini Comics,9788490945063,"13,78 €",18/03/2016,Tapa blanda con solapas,160,Agotado
CRÁNEO ROJO: EL MAL ENCARNADO,"Mirko Colak
,
 Greg Pak",Panini Comics,9788490945087,"10,93 €",18/03/2016,Tapa blanda con solapas,120,Agotado
OJO DE HALCÓN 04: WUNDERKAMMER,"Jeff Lemire
,
 Ramón Pérez",Panini Comics,9788490945070,"10,93 €",18/03/2016,Tapa blanda con solapas,120,Agotado
LA PATRULLA-X ORIGINAL 01 (Marvel Gold Omnibus),"Alex Toth
,
 Jack Kirby
,
 Roy Thomas
,
 Stan Lee
,
 Werner Roth",Panini Comics,9788490944929,"37,95 €",26/02/2016,Tapa dura,624,En stock
CIVIL WAR (Marvel Integral),"Brian Michael Bendis
,
 Alex Maleev
,
 Steve McNiven
,
 Mark Millar",Panini Comics,9788490944943,"23,75 €",26/02/2016,Tapa dura,280,Agotado
MASACRE 01: UNO DE LOS NUESTROS (3ª edición),"Mike Benson
,
 Shawn Crystal
,
 Paco Medina
,
 Daniel Way",Panini Comics,9788490945742,"10,40 €",26/02/2016,Tapa blanda,112,Agotado
MARVEL HÉROES 67: EL INCREÍBLE HULK. MUERTE Y DESTINO,Varios autores,Panini Comics,9788490944967,"47,45 €",26/02/2016,Tapa dura,792,En stock
THE HULK 01: EL COLOR DEL ODIO (MARVEL LIMITED EDITION),"Gene Colan
,
 Doug Moench
,
 Ron Wilson
,
 Mike Zeck",Panini Comics,9788415830764,"40,80 €",26/02/2016,Tapa dura,448,Agotado
MASACRE 03: REYES SUICIDAS (2ª edición),"Carlo Barberi
,
 Mike Benson
,
 Paco Medina
,
 Daniel Way",Panini Comics,9788490945766,"14,25 €",26/02/2016,Tapa blanda,192,Agotado
DAREDEVIL 01: DIABLO GUARDIAN (Marvel Saga 02),"Joe Quesada
,
 Kevin Smith",Panini Comics,9788490944905,"14,25 €",19/02/2016,Tapa dura,232,En stock
MASACRE 02: NEGOCIO DE TERROR (2ª edición),"Paco Medina
,
 Daniel Way",Panini Comics,9788490945759,"8,50 €",19/02/2016,Tapa blanda,96,Agotado
MASACRE 04: OLEADA DE MUTILACIÓN (2ª edición),"Shawn Crystal
,
 Paco Medina
,
 Daniel Way",Panini Comics,9788490945773,"11,40 €",19/02/2016,Tapa blanda,144,Agotado
MASACRE 15: PRESIDENTES MUERTOS (2ª edición),"Gerry Duggan
,
 Tony Moore
,
 Brian Posehn",Panini Comics,9788490245057,"11,40 €",19/02/2016,Tapa blanda,144,Agotado
JESSICA JONES 01: ALIAS (Marvel Saga 01),"Brian Michael Bendis
,
 Michael Gaydos",Panini Comics,9788490944899,"14,25 €",19/02/2016,Tapa dura,224,Agotado
LA IMBATIBLE CHICA ARDILLA 01: PODER ARDILLA,"Erika Henderson
,
 Ryan North",Panini Comics,9788490944875,"15,68 €",19/02/2016,Tapa blanda con solapas,184,Agotado
HOWARD EL PATO 01: PATOCHADAS,"Joe Quinones
,
 Chip Zdarsky",Panini Comics,9788490944882,"11,40 €",19/02/2016,Tapa blanda con solapas,127,Agotado
"JOVENES ULTIMATES 02: SIN DIOSES, SIN AMOS","Joshua Hale Fialkov
,
 
 Giannis Milonogiannis
,
 Almicar Pinna",Panini Comics,9788490944691,"9,49 €",05/02/2016,Tapa dura,144,Agotado
MASACRE 21: TODO LO BUENO ACABA (2ª edición),"Gerry Duggan
,
 Salva Espín
,
 Mike Hawthorne
,
 Scott Koblish
,
 Brian Posehn",Panini Comics,9788490944868,"15,15 €",04/02/2016,Tapa blanda,184,Agotado
"PUNISHER, EL CASTIGADOR 06: LOS ULTIMOS DIAS","Nathan Edmondson
,
 
 Mitch Gerads
,
 Moritat
,
 Félix Ruiz
,
 Brent Schoonover",Panini Comics,9788490944646,"14,73 €",22/01/2016,Tapa blanda con solapas,176,Agotado
EL CABALLERO LUNA Nº03: CUANDO LLEGA LA NOCHE,"Ron Ackins
,
 
 Cullen Bunn
,
 Germán Peralta",Panini Comics,9788490944714,"10,45 €",22/01/2016,Tapa blanda con solapas,112,Agotado
MS. MARVEL 03. LOS ULTIMOS DIAS (SECRET WARS),"Adrian Alphona
,
 Chris Samnee
,
 G. Willow Wilson
,
 Mahmud A. Asrar",Panini Comics,9788490944639,"10,45 €",22/01/2016,Tapa blanda con solapas,112,Agotado
ESTELA PLATEADA 03: LOS ULTIMOS DIAS,"Mike Allred
,
 
 Dan Slott",Panini Comics,9788490943540,"10,93 €",22/01/2016,Tapa blanda con solapas,120,Agotado
SPIDERWOMAN 02: TRAPOS NUEVOS,"Dennis Hopeless
,
 Javier Rodriguez",Panini Comics,9788490944707,"11,88 €",22/01/2016,Tapa blanda con solapas,136,Agotado
VIUDA NEGRA 03: LOS ÚLTIMOS DIAS,"Nathan Edmondson
,
 
 Phil Noto",Panini Comics,9788490943595,"14,73 €",24/12/2015,Tapa blanda con solapas,176,Agotado
THANOS: LA RELATIVIDAD DEL INFINITO,"Frank D´Armata
,
 
 Andy Smith
,
 Jim Starlin",Panini Comics,9788490944608,"14,25 €",18/12/2015,Tapa dura,112,Agotado
MASACRE: LA PROMESA,"Paul Chadwick
,
 
 Otros autores
,
 Jimmy Palmiotti
,
 Darick Robertson
,
 Buddy Scalera",Panini Comics,9788490943519,"21,80 €",18/12/2015,Tapa blanda,264,Agotado
"DAREDEVIL, EL HOMBRE SIN MIEDO 08: LA AUTOBIOGRAFÍA DE MATT MURDOCK","Marc Guggenheim
,
 
 Chris Samnee
,
 Mark Waid",Panini Comics,9788490943533,"18,00 €",18/12/2015,Tapa blanda con solapas,208,Agotado
SUPERVILLANOS UNIDOS (MARVEL LIMITED EDITION),"Gerry Conway
,
 Steve Englehart
,
 Keith Giffen
,
 Bill Mantlo
,
 George Pérez
,
 Jim Shooter
,
 Herb Trimpe
,
 Varios autores",Panini Comics,9788415830726,"40,80 €",11/12/2015,Tapa dura,472,Agotado
MARVEL HÉROES 66: MARVEL 75 AÑOS. LA EDAD MODERNA,Varios autores,Panini Comics,9788490943342,"28,50 €",27/11/2015,Tapa dura,712,En stock
NOVA (MARVEL LIMITED EDITION),"Ross Andru
,
 
 John Buscema
,
 Sal Buscema
,
 Carmine Infantino
,
 Len Wein
,
 Marv Wolfman",Panini Comics,9788415830719,"42,70 €",27/11/2015,Tapa dura,544,Agotado
ANGELA: ASESINA DE ASGARD,"Marguerite Bennett
,
 
 Kieron Gillen
,
 Phil Jiménez",Panini Comics,9788490943373,"11,88 €",20/11/2015,Tapa blanda con solapas,136,Agotado
MARVEL HÉROES 65: CABALLERO LUNA 01. CUENTA ATRAS HACIA LA OSCURIDAD,"Bill Sienkiewicz
,
 Doug Moench",Panini Comics,9788411015134,"45,55 €",20/11/2015,Tapa dura,648,En stock
EL INVENCIBLE IRON MAN: LA TEORIA DEL BIG BANG,"Chris Batista
,
 
 Chris Claremont
,
 Omar Dogan
,
 Keron Grant
,
 Michael Ryan
,
 Frank Tieri",Panini Comics,9788490943243,"20,85 €",20/11/2015,Tapa blanda,256,Agotado
NOVA 05: REGRESO A CASA,"David Baldeón
,
 
 Gerry Duggan
,
 John Timms",Panini Comics,9788490943250,"18,95 €",20/11/2015,Tapa blanda con solapas,224,Agotado
SPIDERMAN 2099 Nº 02: FUTURO IMPERFECTO,"Peter David
,
 
 Rick Leonardi
,
 Will Sliney",Panini Comics,9788490942703,"11,88 €",23/10/2015,Tapa blanda con solapas,136,Agotado
LOS VENGADORES: LA ISLA DE GARRA AMARILLA,"Bob Budiansky
,
 
 Gene Colan
,
 J.M. DeMatteis
,
 Carmine Infantino
,
 Alan Kupperberg
,
 Bill Mantlo
,
 David Michelinie",Panini Comics,9788490942727,"21,85 €",16/10/2015,Tapa blanda con solapas,264,Agotado
LOS 4 FANTÁSTICOS 07: LOS 4 TERRIBLES CONTRAATACAN (Marvel Gold Omnibus),"Ross Andru
,
 
 Rich Buckler
,
 John Buscema
,
 Sal Buscema
,
 Gerry Conway
,
 Steve Englehart",Panini Comics,9788490942734,"37,95 €",16/10/2015,Tapa dura,624,En stock
MS. MARVEL 02: GENERACIÓN ¿POR QUÉ?,"Adrian Alphona
,
 
 Elmo Bondoc
,
 Takeshi Miyazawa
,
 G. Willow Wilson",Panini Comics,9788490942710,"14,73 €",16/10/2015,Tapa blanda con solapas,176,Agotado
IMPOSIBLES X-FORCE 09: EL ÚLTIMO QUE APAGUE LA LUZ,"Kim Rock-He
,
 
 Kevin Sharpe
,
 Simon Spurrier
,
 Tan Eng Huat",Panini Comics,9788490942697,"18,00 €",16/10/2015,Tapa blanda con solapas,200,Agotado
MASACRE 20: AXIS (2ª edición),"Gerry Duggan
,
 Mike Hawthorne
,
 Scott Koblish
,
 Brian Posehn",Panini Comics,9788490942680,"14,20 €",15/10/2015,Tapa blanda,176,Agotado
MARVEL HÉROES 63: EL INCREIBLE HULK. UN MONSTRUO ENTRE NOSOTROS,"Sal Buscema
,
 
 Len Wein",Panini Comics,9788490942550,"37,95 €",,Tapa dura,616,En stock
CÍCLOPE 02: MI VIDA COMO PIRATA,"Javier Garrón
,
 
 John Layman",Panini Comics,9788490942932,"11,88 €",,Tapa blanda,136,Agotado
GUARDIANES DE LA GALAXIA: MISIONES ESTELARES,"Paul Allor
,
 
 Adam Archer
,
 Mairghread Scott",Panini Comics,9788490942567,"11,35 €",,Tapa dura,88,Agotado
PUÑO DE HIERRO: ARMA VIVIENTE 02. REDENCIÓN,Kaare Andrews,Panini Comics,9788490942482,"11,88 €",,Tapa blanda con solapas,136,Agotado
OJO DE HALCÓN 03: RIO BRAVO,"David Aja
,
 
 Chris Eliopoulos
,
 Matt Fraction
,
 Annie Wu",Panini Comics,9788490942505,"18,95 €",,Tapa blanda con solapas,232,Agotado
ELEKTRA 02: RÉVÉRENCE,"W. Haden Blackman
,
 
 Mike Del Mundo
,
 Alex Sanchez",Panini Comics,9788490942468,"11,88 €",,Tapa blanda con solapas,136,Agotado
HOMBRE HORMIGA 01: SEGUNDAS OPORTUNIDADES,"Ramon Rosanas
,
 
 Nick Spencer",Panini Comics,9788490942475,"11,88 €",,Tapa blanda con solapas,136,Agotado
LOS VENGADORES: EL CAMINO DE LA BESTIA,"Steve Englehart
,
 
 Don Heck
,
 Tony Isabella
,
 Keith Pollard
,
 Tom Sutton
,
 George Tuska",Panini Comics,9788490942116,"12,83 €",21/08/2015,Tapa blanda con solapas,144,Agotado
CONTRA-X: GENERACIÓN-X,"Warren Ellis
,
 
 Alan Evans
,
 Ron Lim
,
 Steve Pugh
,
 Brian Wood",Panini Comics,9788490942062,"23,75 €",21/08/2015,Tapa blanda,320,Agotado
ESTELA PLATEADA 02: MUNDOS DISTINTOS,"Mike Allred
,
 
 Dan Slott",Panini Comics,9788490942109,"10,93 €",21/08/2015,Tapa blanda con solapas,120,Agotado
LA IMPOSIBLE PATRULLA-X 04: DESDE LAS CENIZAS,"Brent Anderson
,
 
 Bret Blevins
,
 Chris Claremont
,
 Dave Cockrum
,
 Michael Golden
,
 Frank Miller
,
 John Romita Jr.
,
 Dave Ross
,
 Bill Sienkiewicz
,
 Walter Simonson
,
 Paul Smith",Panini Comics,9788490942123,"37,95 €",21/08/2015,Tapa dura,696,En stock
"PUNISHER, EL CASTIGADOR 05: DOS SOLES","Carmen Carnero
,
 Nathan Edmondson
,
 Mitch Gerads
,
 Kevin Maurer",Panini Comics,9788490942086,"11,40 €",21/08/2015,Tapa blanda con solapas,128,Agotado
GUARDIANES 3000 Nº 01: UNA Y OTRA VEZ,"Dan Abnett
,
 
 Nico León
,
 Gerardo Sandoval",Panini Comics,9788490942093,"18,00 €",21/08/2015,Tapa blanda con solapas,200,Agotado
STARLORD. LAGRIMAS EN EL CIELO,"Chris Claremont
,
 
 Gene Colan
,
 Carmine Infantino
,
 Doug Moench
,
 Bill Sienkiewicz
,
 Tom Sutton",Panini Comics,9788490941966,"18,95 €",17/07/2015,Tapa blanda,224,Agotado
SPIDERWOMAN 01: UNIVERSO SPIDERMAN,"Sal Buscema
,
 Archie Goodwin
,
 Dennis Hopeless
,
 Greg Land",Panini Comics,9788490942031,"10,45 €",17/07/2015,Tapa blanda,112,Agotado
THUNDERBOLTS 05. EL CASTIGADOR CONTRA LOS THUNDERBOLTS,"Ben Acker
,
 
 Carlo Barberi
,
 Ben Blacker
,
 Mateo Lolli",Panini Comics,9788490941942,"11,88 €",17/07/2015,Tapa blanda,136,Agotado
EL INVENCIBLE IRON MAN: CONTROL REMOTO,"Alitha Martínez
,
 
 Paul Ryan
,
 Frank Tieri",Panini Comics,9788490941935,"16,10 €",17/07/2015,Tapa blanda,192,Agotado
LOS VENGADORES: LA MADONNA CELESTIAL,Panini Comics,Panini Comics,9788490941683,"20,85 €",19/06/2015,Tapa blanda con solapas,256,Agotado
EL HOMBRE HORMIGA: ¡EL HOMBRE EN EL HORMIGUERO!,"Jack Kirby
,
 
 Stan Lee",Panini Comics,9788490941690,"37,95 €",19/06/2015,Tapa dura,768,En stock
MARVEL HÉROES 61: LOS 4 FANTÁSTICOS DE JOHN BYRNE 03,"John Byrne
,
 
 Varios autores",Panini Comics,9788490941720,"37,95 €",19/06/2015,Tapa dura,584,En stock
"DAREDEVIL, EL HOMBRE SIN MIEDO 07: PECADO ORIGINAL","Javier Rodriguez
,
 
 Chris Samnee
,
 Mark Waid",Panini Comics,9788490940549,"10,45 €",19/06/2015,Tapa blanda con solapas,112,Agotado
MASACRE: ¿QUÉ FUE DE WADE WILSON?,"Juan Bobillo
,
 
 Mitch Breitweiser
,
 Evan Dorkin
,
 Kyle Hotz
,
 Buddy Scalera
,
 Gail Simone
,
 Daniel Way",Panini Comics,9788490247075,"16,10 €",19/06/2015,Tapa blanda,192,Agotado
CABALLERO LUNA 02: APAGÓN,"Greg Smallwood
,
 
 Brian Wood",Panini Comics,9788490941751,"11,88 €",19/06/2015,Tapa blanda con solapas,136,Agotado
MS. MARVEL 01: FUERA DE LO NORMAL,"Adrian Alphona
,
 
 G. Willow Wilson",Panini Comics,9788490941515,"14,25 €",19/06/2015,Tapa blanda con solapas,168,Agotado
NOVA 04: PECADO ORIGINAL,"David Baldeón
,
 
 Gerry Duggan",Panini Comics,9788490248935,"11,88 €",19/06/2015,Tapa blanda con solapas,136,Agotado
MARVEL HÉROES 60: LOS 4 FANTÁSTICOS DE JOHN BYRNE 02,"John Byrne
,
 
 Varios autores",Panini Comics,9788490941577,"37,95 €",22/05/2015,Tapa dura,584,En stock
EL PILOTO FANTASMA 01: MOTORES DE VENGANZA,"Tradd Moore
,
 
 Felipe Smith",Panini Comics,9788490941294,"10,45 €",22/05/2015,Tapa blanda con solapas,112,Agotado
HULKA 02: DESORDEN EN LA SALA,"Javier Pulido
,
 
 Charles Soule",Panini Comics,9788490941522,"12,83 €",22/05/2015,Tapa blanda con solapas,144,Agotado
VIUDA NEGRA 02: ENMARAÑADA TELARAÑA,"Nathan Edmondson
,
 
 Phil Noto",Panini Comics,9788490940952,"11,40 €",23/04/2015,Tapa blanda con solapas,128,Agotado
ELEKTRA 01: LINAJES,"W. Haden Blackman
,
 
 Mike Del Mundo",Panini Comics,9788490941201,"10,93 €",16/04/2015,Tapa blanda con solapas,128,Agotado
LOS VENGADORES 02: UNA VEZ VENGADOR... (Marvel Gold Omnibus),"Don Heck
,
 
 Roy Thomas",Panini Comics,9788490941232,"33,20 €",16/04/2015,Tapa dura,424,En stock
